Sequence No	Turboveg No	Group No	Relevé number	TV2 relevé number	Country	DEG_LON	DEG_LAT	cryptogams	 
13424	81944	1	81944	088011108	Switzerland	8.264632	47.018275	3	
13425	81912	1	81912	088011062	Switzerland	8.264932	47.00361	4	
13426	79961	1	79961	088005487	Switzerland	8.276845	47.000195	13	
13427	82700	1	82700	088012664	Switzerland	8.295336	46.717048	6	
13428	81935	1	81935	088011097	Switzerland	8.284165	47.005764	2	
13429	81707	1	81707	088010198	Switzerland	8.287027	46.696059	2	
13430	82707	1	82707	088012675	Switzerland	8.291195	46.686762	5	
13431	82029	1	82029	088011219	Switzerland	8.247135	46.991863	2	
13432	81959	1	81959	088011131	Switzerland	8.247141	46.992312	2	
13433	81982	1	81982	088011157	Switzerland	8.248781	46.992076	0	
13434	80499	1	80499	088007261	Switzerland	8.228762	46.726165	5	
13435	81688	1	81688	088010160	Switzerland	8.221783	46.695986	1	
13436	81872	1	81872	088010797	Switzerland	8.224558	47.014958	0	
13437	79064	1	79064	088002503	Switzerland	8.254561	46.485788	9	
13438	79963	1	79963	088005489	Switzerland	8.263684	46.999391	12	
13439	82706	1	82706	088012674	Switzerland	8.253263	46.68533	8	
13440	79068	1	79068	088002507	Switzerland	8.249029	46.464237	6	
13441	79069	1	79069	088002508	Switzerland	8.249673	46.463782	5	
13442	79065	1	79065	088002504	Switzerland	8.251983	46.487605	4	
13443	77983	1	77983	088000242	Switzerland	8.488444	47.364573	0	
13444	83046	1	83046	088013842	Switzerland	8.486056	47.061176	0	
13445	82030	1	82030	088011220	Switzerland	8.468406	47.046988	0	
13446	82055	1	82055	088011286	Switzerland	8.488579	47.001825	2	
13447	77974	1	77974	088000221	Switzerland	8.485549	47.352006	2	
13448	83045	1	83045	088013839	Switzerland	8.48365	47.059309	0	
13449	80424	1	80424	088006812	Switzerland	8.468902	47.367268	2	
13450	80421	1	80421	088006808	Switzerland	8.468641	47.36745	2	
13451	80427	1	80427	088006815	Switzerland	8.465976	47.366574	3	
13452	82492	1	82492	088012273	Switzerland	8.494274	46.896924	5	
13453	81983	1	81983	088011158	Switzerland	8.458195	47.046404	3	
13454	77981	1	77981	088000235	Switzerland	8.492291	47.358241	0	
13455	83050	1	83050	088013875	Switzerland	8.491145	47.058881	0	
13456	80434	1	80434	088006822	Switzerland	8.465976	47.366574	3	
13457	82493	1	82493	088012274	Switzerland	8.49332	46.895134	6	
13458	80430	1	80430	088006818	Switzerland	8.476531	47.364681	1	
13459	81867	1	81867	088010788	Switzerland	8.476321	47.030949	2	
13460	77750	1	77750	087001118	Switzerland	8.47741	46.79371	0	
13461	77751	1	77751	087001119	Switzerland	8.47726	46.79266	0	
13462	80432	1	80432	088006820	Switzerland	8.476848	47.367376	1	
13463	83061	1	83061	088013897	Switzerland	8.473821	47.05481	1	
13464	80437	1	80437	088006825	Switzerland	8.473283	47.367858	4	
13465	80435	1	80435	088006823	Switzerland	8.47458	47.366497	4	
13466	80438	1	80438	088006826	Switzerland	8.474589	47.366947	2	
13467	83285	1	83285	088014545	Switzerland	8.470104	47.30627	0	
13468	80425	1	80425	088006813	Switzerland	8.47939	47.361956	4	
13469	83286	1	83286	088014549	Switzerland	8.482271	47.252188	0	
13470	80423	1	80423	088006811	Switzerland	8.469294	47.366994	2	
13471	80426	1	80426	088006814	Switzerland	8.477889	47.366467	4	
13472	80436	1	80436	088006824	Switzerland	8.477854	47.364669	3	
13473	80429	1	80429	088006817	Switzerland	8.479178	47.364657	1	
13474	79950	1	79950	088005476	Switzerland	8.328414	46.898604	14	
13475	79062	1	79062	088002501	Switzerland	8.330513	46.510856	5	
13476	83051	1	83051	088013876	Switzerland	8.499637	47.055654	0	
13477	82494	1	82494	088012275	Switzerland	8.501285	46.893081	7	
13478	80986	1	80986	088008864	Switzerland	8.322842	47.206207	7	
13479	82064	1	82064	088011305	Switzerland	8.500506	47.023081	0	
13480	79063	1	79063	088002502	Switzerland	8.330521	46.511306	6	
13481	79633	1	79633	088004916	Switzerland	8.49464	47.657204	0	
13482	82522	1	82522	088012326	Switzerland	8.503984	46.896834	8	
13483	82087	1	82087	088011374	Switzerland	8.316635	47.222086	1	
13484	80725	1	80725	088008031	Switzerland	8.315048	47.221918	18	
13485	81866	1	81866	088010783	Switzerland	8.504778	47.016294	0	
13486	82495	1	82495	088012276	Switzerland	8.504451	46.893951	5	
13487	82058	1	82058	088011298	Switzerland	8.501486	47.002831	2	
13488	83049	1	83049	088013874	Switzerland	8.501355	47.049341	0	
13489	80726	1	80726	088008032	Switzerland	8.317175	47.222802	14	
13490	82086	1	82086	088011373	Switzerland	8.317874	47.217129	1	
13491	82060	1	82060	088011300	Switzerland	8.503801	47.006858	3	
13492	82702	1	82702	088012667	Switzerland	8.338241	46.732911	9	
13493	82098	1	82098	088011408	Switzerland	8.38146	47.064602	2	
13494	82084	1	82084	088011371	Switzerland	8.419702	47.118435	1	
13495	81961	1	81961	088011134	Switzerland	8.452611	47.046903	0	
13496	81847	1	81847	088010729	Switzerland	8.365562	46.990292	0	
13497	82703	1	82703	088012668	Switzerland	8.371864	46.740287	13	
13498	81849	1	81849	088010736	Switzerland	8.376408	46.997805	0	
13499	81995	1	81995	088011178	Switzerland	8.455132	47.041034	0	
13500	81997	1	81997	088011182	Switzerland	8.455974	47.050697	0	
13501	81960	1	81960	088011133	Switzerland	8.453914	47.046217	0	
13502	82021	1	82021	088011209	Switzerland	8.454073	47.03722	0	
13503	82022	1	82022	088011210	Switzerland	8.454398	47.036992	0	
13504	79059	1	79059	088002498	Switzerland	8.343078	46.522002	3	
13505	79060	1	79060	088002499	Switzerland	8.343078	46.522002	4	
13506	78562	1	78562	088001186	Switzerland	8.339432	46.929553	5	
13507	79148	1	79148	088002669	Switzerland	8.339494	46.518072	6	
13508	78563	1	78563	088001187	Switzerland	8.340745	46.929543	0	
13509	78564	1	78564	088001189	Switzerland	8.34999	46.932618	8	
13510	79101	1	79101	088002622	Switzerland	8.355946	46.54304	12	
13511	81848	1	81848	088010730	Switzerland	8.364359	46.989177	0	
13512	79061	1	79061	088002500	Switzerland	8.343715	46.521097	4	
13513	77887	1	77887	087005871	Switzerland	8.34573	46.93035	0	
13514	79147	1	79147	088002668	Switzerland	8.348385	46.543101	7	
13515	79516	1	79516	088004076	Switzerland	8.120346	47.246443	5	
13516	79919	1	79919	088005445	Switzerland	8.121198	46.909922	13	
13517	78654	1	78654	088001366	Switzerland	8.11997	47.248064	5	
13518	33922	1	33922	027203239	Switzerland	8.119729	47.2482	17	
13519	78655	1	78655	088001367	Switzerland	8.119819	47.246536	6	
13520	81970	1	81970	088011144	Switzerland	8.124553	46.93626	4	
13521	82045	1	82045	088011242	Switzerland	8.124579	47.226359	0	
13522	79921	1	79921	088005447	Switzerland	8.12319	46.91171	8	
13523	79041	1	79041	088002477	Switzerland	8.119679	46.168218	3	
13524	79187	1	79187	088002713	Switzerland	8.113742	46.368415	8	
13525	79189	1	79189	088002715	Switzerland	8.11375	46.369044	8	
13526	82033	1	82033	088011226	Switzerland	8.113356	46.943972	2	
13527	81919	1	81919	088011070	Switzerland	8.113276	46.958546	0	
13528	77720	1	77720	087000369	Switzerland	8.11622	46.96163	0	
13529	81950	1	81950	088011115	Switzerland	8.114969	46.988671	1	
13530	82069	1	82069	088011323	Switzerland	8.113853	47.10899	1	
13531	81921	1	81921	088011072	Switzerland	8.114726	46.969332	2	
13532	81974	1	81974	088011148	Switzerland	8.12461	46.971522	4	
13533	81989	1	81989	088011168	Switzerland	8.129944	46.926512	4	
13534	81949	1	81949	088011114	Switzerland	8.13106	46.962218	2	
13535	78616	1	78616	088001293	Switzerland	8.128759	47.253499	7	
13536	80660	1	80660	088007892	Switzerland	8.128225	47.263306	5	
13537	77836	1	77836	087002776	Switzerland	8.12836	46.89612	9	
13538	79525	1	79525	088004096	Switzerland	8.132398	47.259054	4	
13539	81948	1	81948	088011113	Switzerland	8.131578	46.961585	5	
13540	81902	1	81902	088011040	Switzerland	8.125422	46.983661	1	
13541	33943	1	33943	027203300	Switzerland	8.126029	47.2779	6	
13542	33880	1	33880	027203165	Switzerland	8.125129	47.2563	5	
13543	79522	1	79522	088004092	Switzerland	8.124887	47.281136	6	
13544	79514	1	79514	088004070	Switzerland	8.124969	47.25667	4	
13545	33950	1	33950	027203329	Switzerland	8.126929	47.2563	6	
13546	78679	1	78679	088001430	Switzerland	8.127206	47.256027	5	
13547	77848	1	77848	087002945	Switzerland	8.12675	47.23801	6	
13548	81904	1	81904	088011049	Switzerland	8.126039	46.980509	3	
13549	79523	1	79523	088004094	Switzerland	8.126167	47.27789	4	
13550	81945	1	81945	088011109	Switzerland	8.112424	46.942988	0	
13551	79071	1	79071	088002510	Switzerland	8.084154	46.393776	6	
13552	81920	1	81920	088011071	Switzerland	8.095219	46.986087	1	
13553	79439	1	79439	088003956	Switzerland	8.089853	47.302297	5	
13554	33854	1	33854	027203120	Switzerland	8.090029	47.3022	9	
13555	79070	1	79070	088002509	Switzerland	8.083509	46.394229	5	
13556	33875	1	33875	027203157	Switzerland	8.076529	47.2689	7	
13557	33870	1	33870	027203149	Switzerland	8.079229	47.3031	6	
13558	79509	1	79509	088004062	Switzerland	8.076093	47.268464	7	
13559	79039	1	79039	088002472	Switzerland	8.073148	46.175236	4	
13560	77840	1	77840	087002847	Switzerland	8.07405	46.85029	8	
13561	81699	1	81699	088010184	Switzerland	8.080724	46.774322	6	
13562	79524	1	79524	088004095	Switzerland	8.082287	47.310885	7	
13563	77763	1	77763	087001388	Switzerland	8.08049	46.9676	0	
13564	79504	1	79504	088004054	Switzerland	8.079552	47.303435	5	
13565	79072	1	79072	088002511	Switzerland	8.080248	46.393348	3	
13566	33884	1	33884	027203173	Switzerland	8.108029	47.2464	6	
13567	81951	1	81951	088011117	Switzerland	8.106316	47.032799	1	
13568	81987	1	81987	088011166	Switzerland	8.106241	46.92103	1	
13569	81923	1	81923	088011074	Switzerland	8.110784	46.969355	4	
13570	79188	1	79188	088002714	Switzerland	8.112183	46.368424	11	
13571	77941	1	77941	088000076	Switzerland	8.110005	46.749415	5	
13572	79518	1	79518	088004078	Switzerland	8.108059	47.246245	4	
13573	81911	1	81911	088011058	Switzerland	8.10843	46.991408	4	
13574	78419	1	78419	088000871	Switzerland	8.105252	46.894274	5	
13575	77813	1	77813	087002646	Switzerland	8.09936	46.90236	8	
13576	81922	1	81922	088011073	Switzerland	8.09856	46.990565	4	
13577	79438	1	79438	088003954	Switzerland	8.098004	47.298473	1	
13578	33853	1	33853	027203118	Switzerland	8.098129	47.2986	6	
13579	81933	1	81933	088011093	Switzerland	8.103033	47.033268	6	
13580	82044	1	82044	088011241	Switzerland	8.103641	47.241503	4	
13581	81934	1	81934	088011094	Switzerland	8.100254	47.021365	4	
13582	80351	1	80351	088006709	Switzerland	8.173858	47.017094	7	
13583	80345	1	80345	088006703	Switzerland	8.173858	47.017094	7	
13584	80381	1	80381	088006741	Switzerland	8.173858	47.017094	14	
13585	80358	1	80358	088006717	Switzerland	8.173858	47.017094	6	
13586	80352	1	80352	088006710	Switzerland	8.173858	47.017094	6	
13587	81991	1	81991	088011172	Switzerland	8.179042	46.987645	3	
13588	82028	1	82028	088011218	Switzerland	8.181357	46.98871	0	
13589	77958	1	77958	088000104	Switzerland	8.175266	46.736418	11	
13590	80364	1	80364	088006724	Switzerland	8.173858	47.017094	2	
13591	79198	1	79198	088002724	Switzerland	8.174027	46.415269	8	
13592	80363	1	80363	088006723	Switzerland	8.173858	47.017094	3	
13593	80658	1	80658	088007881	Switzerland	8.16237	47.238001	5	
13594	77837	1	77837	087002794	Switzerland	8.16369	46.70488	4	
13595	81978	1	81978	088011152	Switzerland	8.165668	46.970819	1	
13596	79197	1	79197	088002723	Switzerland	8.17246	46.414829	7	
13597	81992	1	81992	088011174	Switzerland	8.165413	46.976218	3	
13598	81981	1	81981	088011156	Switzerland	8.164117	46.977575	4	
13599	80657	1	80657	088007880	Switzerland	8.18144	47.279706	6	
13600	79956	1	79956	088005482	Switzerland	8.191495	46.914879	9	
13601	32235	1	32235	027144554	Switzerland	8.193529	46.3617	0	
13602	32215	1	32215	027143774	Switzerland	8.190829	46.3698	0	
13603	81693	1	81693	088010170	Switzerland	8.197163	46.758315	5	
13604	80984	1	80984	088008861	Switzerland	8.193961	47.165117	7	
13605	81692	1	81692	088010169	Switzerland	8.196762	46.757688	6	
13606	80495	1	80495	088007257	Switzerland	8.184499	46.741756	5	
13607	79076	1	79076	088002517	Switzerland	8.18748	46.438121	0	
13608	80983	1	80983	088008860	Switzerland	8.183983	47.177866	9	
13609	80356	1	80356	088006714	Switzerland	8.188249	47.011603	4	
13610	80354	1	80354	088006712	Switzerland	8.188249	47.011603	4	
13611	80355	1	80355	088006713	Switzerland	8.188249	47.011603	1	
13612	82040	1	82040	088011236	Switzerland	8.188042	47.166235	2	
13613	79075	1	79075	088002516	Switzerland	8.188118	46.437217	3	
13614	82067	1	82067	088011315	Switzerland	8.157997	47.060373	3	
13615	81994	1	81994	088011177	Switzerland	8.139064	46.971434	2	
13616	81916	1	81916	088011067	Switzerland	8.139364	46.964191	4	
13617	81918	1	81918	088011069	Switzerland	8.13775	46.951202	0	
13618	82015	1	82015	088011202	Switzerland	8.138431	46.973237	4	
13619	81969	1	81969	088011143	Switzerland	8.140711	46.966702	4	
13620	81990	1	81990	088011170	Switzerland	8.139592	46.961536	6	
13621	82053	1	82053	088011280	Switzerland	8.137614	47.203253	1	
13622	79511	1	79511	088004067	Switzerland	8.134503	47.258321	8	
13623	33877	1	33877	027203162	Switzerland	8.134129	47.2581	8	
13624	81917	1	81917	088011068	Switzerland	8.133095	46.962025	3	
13625	81973	1	81973	088011147	Switzerland	8.137105	46.972346	3	
13626	82027	1	82027	088011217	Switzerland	8.137105	46.972346	4	
13627	81971	1	81971	088011145	Switzerland	8.13694	46.929348	2	
13628	81988	1	81988	088011167	Switzerland	8.135477	46.927918	5	
13629	79196	1	79196	088002722	Switzerland	8.149707	46.385737	3	
13630	80655	1	80655	088007871	Switzerland	8.152177	47.315421	7	
13631	82068	1	82068	088011316	Switzerland	8.148573	47.044509	0	
13632	82037	1	82037	088011231	Switzerland	8.155408	46.965216	0	
13633	80662	1	80662	088007896	Switzerland	8.156667	47.305049	4	
13634	82034	1	82034	088011227	Switzerland	8.155388	46.963687	4	
13635	79192	1	79192	088002718	Switzerland	8.154802	46.367893	9	
13636	80665	1	80665	088007906	Switzerland	8.146468	47.333716	3	
13637	82035	1	82035	088011229	Switzerland	8.142302	46.967816	1	
13638	80613	1	80613	088007764	Switzerland	8.141826	47.332845	5	
13639	82005	1	82005	088011191	Switzerland	8.145581	46.967346	2	
13640	82026	1	82026	088011216	Switzerland	8.145575	46.966897	1	
13641	81850	1	81850	088010750	Switzerland	8.145579	46.967166	0	
13642	82567	1	82567	088012447	Switzerland	8.737624	46.772966	7	
13643	80751	1	80751	088008133	Switzerland	8.893807	47.416398	5	
13644	81442	1	81442	088009786	Switzerland	8.733484	47.055683	3	
13645	82563	1	82563	088012442	Switzerland	8.734992	46.777854	5	
13646	80901	1	80901	088008643	Switzerland	8.889525	47.162043	3	
13647	80474	1	80474	088007235	Switzerland	8.888114	47.017487	12	
13648	82781	1	82781	088012874	Switzerland	8.890301	47.414193	3	
13649	79915	1	79915	088005441	Switzerland	8.73953	47.047158	13	
13650	80969	1	80969	088008784	Switzerland	8.890468	46.521274	7	
13651	82600	1	82600	088012488	Switzerland	8.729307	46.764693	4	
13652	82566	1	82566	088012446	Switzerland	8.729879	46.772154	9	
13653	82562	1	82562	088012441	Switzerland	8.728227	46.77973	7	
13654	82565	1	82565	088012445	Switzerland	8.727145	46.772815	12	
13655	82510	1	82510	088012306	Switzerland	8.727614	46.759584	5	
13656	77909	1	77909	088000027	Switzerland	8.732209	46.771048	13	
13657	82564	1	82564	088012443	Switzerland	8.732027	46.774379	8	
13658	77908	1	77908	088000026	Switzerland	8.732209	46.771048	14	
13659	80900	1	80900	088008638	Switzerland	8.886668	47.158841	2	
13660	82847	1	82847	088013198	Switzerland	8.868231	47.090789	10	
13661	82848	1	82848	088013199	Switzerland	8.86739	47.08891	7	
13662	83089	1	83089	088013952	Switzerland	8.871672	47.300628	0	
13663	80550	1	80550	088007580	Switzerland	8.875873	46.379034	9	
13664	80547	1	80547	088007577	Switzerland	8.875084	46.378684	8	
13665	83193	1	83193	088014340	Switzerland	8.864349	46.717291	0	
13666	81181	1	81181	088009116	Switzerland	8.864206	46.711895	2	
13667	77777	1	77777	087002199	Switzerland	8.86665	46.52021	11	
13668	77778	1	77778	087002201	Switzerland	8.86722	46.52025	11	
13669	81183	1	81183	088009118	Switzerland	8.86694	46.716359	4	
13670	80540	1	80540	088007569	Switzerland	8.87636	46.382717	7	
13671	82570	1	82570	088012450	Switzerland	8.741394	46.771843	7	
13672	80554	1	80554	088007585	Switzerland	8.880901	46.387247	6	
13673	83091	1	83091	088013955	Switzerland	8.881234	47.287465	1	
13674	82568	1	82568	088012448	Switzerland	8.740146	46.774376	8	
13675	80967	1	80967	088008782	Switzerland	8.876863	46.524326	4	
13676	80549	1	80549	088007579	Switzerland	8.876691	46.380463	7	
13677	80542	1	80542	088007571	Switzerland	8.877877	46.381078	7	
13678	83092	1	83092	088013956	Switzerland	8.880863	47.28594	0	
13679	83090	1	83090	088013953	Switzerland	8.879849	47.297378	0	
13680	82509	1	82509	088012305	Switzerland	8.726657	46.757886	3	
13681	82517	1	82517	088012319	Switzerland	8.698659	46.78096	6	
13682	79964	1	79964	088005490	Switzerland	8.700584	47.097971	8	
13683	77905	1	77905	088000020	Switzerland	8.698111	46.76873	16	
13684	82514	1	82514	088012316	Switzerland	8.696303	46.775408	5	
13685	77906	1	77906	088000021	Switzerland	8.698069	46.766931	16	
13686	77867	1	77867	087003386	Switzerland	8.70529	47.14185	11	
13687	82516	1	82516	088012318	Switzerland	8.705686	46.779082	4	
13688	79966	1	79966	088005492	Switzerland	8.701285	47.099763	11	
13689	82513	1	82513	088012315	Switzerland	8.693578	46.776517	6	
13690	82484	1	82484	088012265	Switzerland	8.689263	46.804994	5	
13691	82616	1	82616	088012511	Switzerland	8.689913	46.793471	6	
13692	82485	1	82485	088012266	Switzerland	8.688972	46.803737	5	
13693	82614	1	82614	088012507	Switzerland	8.687827	46.788276	6	
13694	82613	1	82613	088012506	Switzerland	8.688445	46.797985	4	
13695	77904	1	77904	088000019	Switzerland	8.692917	46.770587	8	
13696	77903	1	77903	088000018	Switzerland	8.692917	46.770587	10	
13697	81440	1	81440	088009784	Switzerland	8.692845	47.043179	1	
13698	82518	1	82518	088012320	Switzerland	8.690553	46.781589	8	
13699	82615	1	82615	088012509	Switzerland	8.691988	46.786971	4	
13700	82604	1	82604	088012492	Switzerland	8.706291	46.754695	1	
13701	82507	1	82507	088012302	Switzerland	8.719766	46.754364	3	
13702	82599	1	82599	088012487	Switzerland	8.718257	46.762478	4	
13703	82508	1	82508	088012303	Switzerland	8.71799	46.756724	5	
13704	82606	1	82606	088012495	Switzerland	8.72204	46.75092	11	
13705	82602	1	82602	088012490	Switzerland	8.726514	46.762835	8	
13706	82603	1	82603	088012491	Switzerland	8.720952	46.760199	4	
13707	82598	1	82598	088012486	Switzerland	8.719989	46.763719	3	
